2023-04-03,7547,AT0000A0LXG6,243,WETP,041100,REG,ROW,RGL,CNSC,RCW20AOPEN,,A,,,,,,PLN,17.58,17.58,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0LXH4,243,WETP,041100,REG,ROW,RGL,CNSC,RCSFW2OPEN,,A,,,,,,PLN,89.1,89.1,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0RW57,243,WETP,041500,REG,ROW,RGL,CNSC,RCTLPZU002,,A,,,,,,PLN,21.05,21.05,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WH26,243,WETP,041100,REG,ROW,RGL,CNSC,RCSDAXOPEN,,A,,,,,,PLN,67.5,67.6,,67.6,67.6,67.6,67.6,67.6,,,67.6,.15,1,,,1,,,67.6,,,67.6,,,,,,,,,,,0,0,1,0,0,1,0,0,67.6,37595
2023-04-03,7547,AT0000A0WJ99,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL4ESX,,A,,,,,,PLN,309.5,309.5,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJA5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3GOLD,,A,,,,,,PLN,62.7,61.5,,61.5,61.5,61.5,61.5,61.5,,,61.5,-1.91,1,,,1,,,61.5,,,61.5,,,,,,,,,,,0,0,1,0,0,1,0,0,61.5,37595
2023-04-03,7547,AT0000A0WJC1,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2OIL,,A,,,,,,PLN,10.96,10.96,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJD9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2SILVE,,A,,,,,,PLN,25.1,25.1,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJE7,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL2GOLD,,A,,,,,,PLN,102.6,102.6,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJG2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3W20,,A,,,,,,PLN,12.88,13.26,,13.26,13.58,13.26,13.7,13.26,,,13.67,2.95,2480,,,3,,,33892.8,,,33892.8,,,,,,,,,,,0,0,2480,0,0,3,0,0,33892.8,37595
2023-04-03,7547,AT0000A0WJJ6,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3SILVE,,A,,,,,,PLN,2.88,2.88,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJK4,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS4ESX,,A,,,,,,PLN,.04,.04,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJL2,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2OIL,,A,,,,,,PLN,1.35,1.35,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJN8,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2GOLD,,A,,,,,,PLN,50.9,51,,51,51.1,51,51.1,51,,,51.03,.2,4,,,2,,,204.1,,,204.1,,,,,,,,,,,0,0,4,0,0,2,0,0,204.1,37595
2023-04-03,7547,AT0000A0WJP3,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2ESX,,A,,,,,,PLN,4.22,4.22,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJQ1,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS2W20,,A,,,,,,PLN,41.1,41.1,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJR9,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3OIL,,A,,,,,,PLN,.05,.05,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WJT5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3GOLD,,A,,,,,,PLN,23.15,23.2,,23.2,23.2,23.2,23.2,23.2,,,23.2,.22,1,,,1,,,23.2,,,23.2,,,,,,,,,,,0,0,1,0,0,1,0,0,23.2,37595
2023-04-03,7547,AT0000A0WJU3,243,WETP,041800,REG,ROW,RGL,CNSC,RCFS3W20,,A,,,,,,PLN,12.48,12.02,,12.02,11.96,11.96,12.02,12.02,,,11.96,-3.69,16900,,,2,,,202130,,,202130,,,,,,,,,,,0,0,16900,0,0,2,0,0,202130,37595
2023-04-03,7547,AT0000A0WLP9,243,WETP,041100,REG,ROW,RGL,CNSC,RCLLCOOPEN,,A,,,,,,PLN,15.26,15.26,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0WLQ7,243,WETP,041100,REG,ROW,RGL,CNSC,RCLNAGOPEN,,A,,,,,,PLN,1.27,1.2,,1.2,1.21,1.2,1.21,1.2,,,1.21,-5.51,13300,,,4,,,16070,,,16070,,,,,,,,,,,0,0,13300,0,0,4,0,0,16070,37595
2023-04-03,7547,AT0000A0Y093,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3PEO,,A,,,,,,PLN,1.03,1.03,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
2023-04-03,7547,AT0000A0Y0B4,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3PKN,,A,,,,,,PLN,4.98,5.43,,5.43,5.35,5.35,5.46,5.43,,,5.44,9.04,4227,,,5,,,23011.42,,,23011.42,,,,,,,,,,,0,0,4227,0,0,5,0,0,23011.42,37595
2023-04-03,7547,AT0000A0Y0D0,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3PKO,,A,,,,,,PLN,1.6,1.74,,1.74,1.72,1.72,1.78,1.74,,,1.74,8.75,3270,,,3,,,5689.8,,,5689.8,,,,,,,,,,,0,0,3270,0,0,3,0,0,5689.8,37595
2023-04-03,7547,AT0000A0Y0F5,243,WETP,041800,REG,ROW,RGL,CNSC,RCFL3PZU,,A,,,,,,PLN,14.58,14.58,,,,,,,,,,0,0,,,0,,,0,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37595
